Kod,Gmina,Powiat,Wojewodztwo,Rok,Data,Dotacja
3011011,Kościan (1),Powiat kościański,WIELKOPOLSKIE,2014,2014-07-13,21742294
3011011,Kościan (1),Powiat kościański,WIELKOPOLSKIE,2015,2015-10-24,3155694
3011011,Kościan (1),Powiat kościański,WIELKOPOLSKIE,2016,2016-01-27,41671372
3011011,Kościan (1),Powiat kościański,WIELKOPOLSKIE,2017,2017-08-24,32014053
3011011,Kościan (1),Powiat kościański,WIELKOPOLSKIE,2018,2018-01-27,16213483
3011011,Kościan (1),Powiat kościański,WIELKOPOLSKIE,2019,2019-06-13,22361206
3011011,Kościan (1),Powiat kościański,WIELKOPOLSKIE,2020,2020-11-23,5230391
3011011,Kościan (1),Powiat kościański,WIELKOPOLSKIE,2021,2021-07-14,605953
3011011,Kościan (1),Powiat kościański,WIELKOPOLSKIE,2022,2022-02-17,14256733
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2004,2004-08-20,1961545
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2005,2005-11-11,3659174
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2006,2006-09-26,1357599
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2007,2007-03-04,5336582
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2008,2008-04-04,25370184
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2009,2009-01-21,43376316
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2010,2010-07-03,274445
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2011,2011-10-21,1742410
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2012,2012-02-04,41611232
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2013,2013-08-06,1521002
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2014,2014-11-26,137190
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2015,2015-10-19,1838833
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2016,2016-01-16,3278588
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2017,2017-05-23,26799352
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2018,2018-12-07,87918845
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2019,2019-03-10,6276448
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2020,2020-06-04,2529925
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2021,2021-01-29,8315329
3011023,Czempiń (3),Powiat kościański,WIELKOPOLSKIE,2022,2022-05-01,12266817
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2004,2004-11-24,2786590
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2005,2005-07-14,1330217
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2006,2006-05-02,3505672
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2007,2007-08-18,24202500
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2008,2008-07-23,104775
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2009,2009-11-11,3898567
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2010,2010-06-25,10625495
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2011,2011-01-12,8705804
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2012,2012-11-27,880006
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2013,2013-04-13,27754023
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2014,2014-06-15,6023410
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2015,2015-01-24,1420307
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2016,2016-12-06,29134032
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2017,2017-11-26,3656998
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2018,2018-04-23,4464933
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2019,2019-02-15,1629021
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2020,2020-01-15,11988112
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2021,2021-10-28,27174040
3010092,Skulsk (2),Powiat koniński,WIELKOPOLSKIE,2022,2022-12-18,1580685
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2004,2004-08-28,731758
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2005,2005-06-19,905483
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2006,2006-04-12,2481138
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2007,2007-09-16,10455875
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2008,2008-05-11,3649739
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2009,2009-03-27,13487468
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2010,2010-05-29,2999490
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2011,2011-06-24,20881860
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2012,2012-02-03,5660449
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2013,2013-12-26,20795554
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2014,2014-02-26,8752882
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2015,2015-03-05,13775632
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2016,2016-07-23,2860033
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2017,2017-04-27,12375224
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2018,2018-08-11,20856661
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2019,2019-01-29,12480369
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2020,2020-02-11,44833537
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2021,2021-01-14,1127867
3011032,Kościan (2),Powiat kościański,WIELKOPOLSKIE,2022,2022-03-14,3480012
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2004,2004-05-02,107522
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2005,2005-10-03,1243591
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2006,2006-01-24,4861948
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2007,2007-01-08,6867236
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2008,2008-09-24,8537029
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2009,2009-12-19,223087
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2010,2010-02-18,2843386
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2011,2011-05-08,59922214
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2012,2012-12-26,13142931
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2013,2013-02-03,7729911
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2014,2014-06-27,34300082
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2015,2015-04-08,7140544
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2016,2016-07-03,5722570
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2017,2017-04-21,1127328
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2018,2018-09-28,1771195
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2019,2019-09-07,37993882
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2020,2020-01-23,43086698
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2021,2021-09-04,25447975
3011053,Śmigiel (3),Powiat kościański,WIELKOPOLSKIE,2022,2022-07-17,11613485
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2004,2004-02-29,687452
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2005,2005-05-24,1811537
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2006,2006-01-04,1193972
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2007,2007-04-13,2680953
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2008,2008-01-10,20253853
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2009,2009-11-08,2687067
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2010,2010-03-18,52404289
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2011,2011-09-02,7435049
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2012,2012-08-22,24664622
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2013,2013-07-18,949680
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2014,2014-03-15,2582262
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2015,2015-02-16,311952
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2016,2016-09-11,2711538
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2017,2017-06-08,2945215
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2018,2018-05-27,17471885
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2019,2019-06-13,62807422
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2020,2020-05-14,7362576
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2021,2021-09-30,2504090
3012011,Sulmierzyce (1),Powiat krotoszyński,WIELKOPOLSKIE,2022,2022-02-26,8810249
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2004,2004-06-13,534444
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2005,2005-06-02,21117264
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2006,2006-08-28,3446514
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2007,2007-01-24,16435238
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2008,2008-05-23,5820750
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2009,2009-11-04,1520247
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2010,2010-11-17,1829730
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2011,2011-03-28,31590521
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2012,2012-01-10,374243
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2013,2013-07-20,10792809
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2014,2014-07-08,8509021
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2015,2015-08-13,1872945
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2016,2016-03-06,656752
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2017,2017-12-21,4134579
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2018,2018-03-12,29303856
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2019,2019-06-27,5426972
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2020,2020-03-28,64521014
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2021,2021-09-06,3395936
3020012,Chocz (2),Powiat pleszewski,WIELKOPOLSKIE,2022,2022-02-22,28910575
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2004,2004-05-17,2546270
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2005,2005-03-27,4735540
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2006,2006-07-02,17721269
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2007,2007-08-01,347744
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2008,2008-12-29,6070135
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2009,2009-08-01,4366953
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2010,2010-06-02,883972
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2011,2011-02-22,7249988
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2012,2012-09-12,4552181
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2013,2013-09-12,47336997
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2014,2014-06-21,5684767
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2015,2015-05-03,5136788
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2016,2016-03-04,2081146
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2017,2017-12-28,11251179
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2018,2018-05-25,4480629
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2019,2019-06-30,2243220
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2020,2020-11-02,209212
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2021,2021-11-08,7457376
3012023,Kobylin (3),Powiat krotoszyński,WIELKOPOLSKIE,2022,2022-02-26,3772475
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2004,2004-07-25,1592270
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2005,2005-12-27,3192031
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2006,2006-11-20,4990555
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2007,2007-01-14,4961322
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2008,2008-09-24,20329431
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2009,2009-10-22,19026619
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2010,2010-10-05,28736084
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2011,2011-08-10,45626033
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2012,2012-10-08,41050840
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2013,2013-09-09,4218981
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2014,2014-07-02,3769658
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2015,2015-09-23,113274157
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2016,2016-08-13,1438478
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2017,2017-10-11,1595201
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2018,2018-02-11,21419359
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2019,2019-02-12,9933042
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2020,2020-12-10,7809473
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2021,2021-01-16,22321060
3012043,Krotoszyn (3),Powiat krotoszyński,WIELKOPOLSKIE,2022,2022-11-18,11263377
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2004,2004-03-29,26793
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2005,2005-10-13,3733509
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2006,2006-12-25,7331466
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2007,2007-07-07,368980
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2008,2008-06-15,689022
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2009,2009-06-22,3995293
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2010,2010-03-01,2804634
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2011,2011-06-12,150284721
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2012,2012-08-02,6888374
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2013,2013-12-23,7032724
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2014,2014-05-12,29153604
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2015,2015-06-15,5535541
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2016,2016-10-30,10518349
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2017,2017-10-20,8035695
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2018,2018-09-21,25436406
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2019,2019-07-03,24423899
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2020,2020-07-03,10560814
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2021,2021-08-09,38261839
3012052,Rozdrażew (2),Powiat krotoszyński,WIELKOPOLSKIE,2022,2022-12-17,30159154
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2004,2004-12-12,1418012
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2005,2005-08-17,1712499
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2006,2006-04-21,391005
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2007,2007-08-21,10911797
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2008,2008-01-07,466500
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2009,2009-02-19,11325893
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2010,2010-11-22,27563693
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2011,2011-07-06,1212865
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2012,2012-03-17,11131677
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2013,2013-05-20,770417
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2014,2014-12-30,29587722
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2015,2015-05-24,13686738
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2016,2016-04-21,6726796
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2017,2017-09-12,7369170
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2018,2018-03-20,7712202
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2019,2019-05-19,211442
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2020,2020-10-10,13998984
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2021,2021-05-24,4955075
3011043,Krzywiń (3),Powiat kościański,WIELKOPOLSKIE,2022,2022-09-14,8705100
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2004,2004-07-13,2135047
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2005,2005-01-11,8088594
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2006,2006-01-11,689451
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2007,2007-08-05,1975608
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2008,2008-07-21,53547396
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2009,2009-09-02,36639957
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2010,2010-10-30,3603839
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2011,2011-03-25,2784792
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2012,2012-08-11,7347988
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2013,2013-03-11,20883143
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2014,2014-02-05,12952149
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2015,2015-09-17,39125486
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2016,2016-09-01,872334
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2017,2017-11-29,5960057
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2018,2018-11-02,4242672
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2019,2019-12-19,25089295
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2020,2020-11-09,43957383
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2021,2021-09-06,19143637
3015053,Opalenica (3),Powiat nowotomyski,WIELKOPOLSKIE,2022,2022-12-01,4944711
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2004,2004-11-03,540604
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2005,2005-07-02,2828803
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2006,2006-03-12,3416754
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2007,2007-06-28,1128945
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2008,2008-07-01,93671
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2009,2009-06-24,1937289
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2010,2010-01-18,8663095
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2011,2011-07-03,3795178
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2012,2012-05-01,16243971
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2013,2013-04-16,2212640
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2014,2014-11-13,17235055
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2015,2015-04-25,6995335
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2016,2016-03-09,1410123
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2017,2017-01-30,18584260
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2018,2018-09-27,53173366
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2019,2019-03-17,7281946
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2020,2020-05-01,22930328
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2021,2021-10-22,9484518
3029012,Przemęt (2),Powiat wolsztyński,WIELKOPOLSKIE,2022,2022-08-28,3410684
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2004,2004-03-11,51681
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2005,2005-10-11,5165391
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2006,2006-04-15,7311390
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2007,2007-07-22,11565450
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2008,2008-11-18,3132833
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2009,2009-05-15,4355269
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2010,2010-06-11,1494244
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2011,2011-08-20,7586368
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2012,2012-04-09,13118058
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2013,2013-05-17,779881
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2014,2014-03-19,101825679
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2015,2015-02-24,14678945
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2016,2016-05-23,27086325
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2017,2017-08-09,13332137
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2018,2018-06-25,107468
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2019,2019-01-20,1768912
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2020,2020-08-17,21768541
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2021,2021-07-26,11955844
3029022,Siedlec (2),Powiat wolsztyński,WIELKOPOLSKIE,2022,2022-11-17,26969916
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2004,2004-11-03,608138
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2005,2005-09-02,4808244
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2006,2006-05-05,12281460
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2007,2007-02-12,23472845
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2008,2008-09-15,78172744
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2009,2009-07-08,7608572
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2010,2010-02-06,17169593
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2011,2011-07-30,20928681
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2012,2012-07-03,18305420
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2013,2013-09-05,53602160
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2014,2014-10-01,15010383
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2015,2015-09-11,19271736
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2016,2016-02-28,45374549
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2017,2017-06-08,36853168
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2018,2018-02-18,25301086
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2019,2019-06-02,18288335
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2020,2020-11-28,11207535
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2021,2021-09-18,739997
3263011,Świnoujście (1),Powiat m. Świnoujście,ZACHODNIOPOMORSKIE,2022,2022-11-28,1412908
3262011,Szczecin (1),Powiat m. Szczecin,ZACHODNIOPOMORSKIE,2004,2004-01-08,1448706
3262011,Szczecin (1),Powiat m. Szczecin,ZACHODNIOPOMORSKIE,2005,2005-09-07,15637072
3262011,Szczecin (1),Powiat m. Szczecin,ZACHODNIOPOMORSKIE,2006,2006-11-07,20966111
3262011,Szczecin (1),Powiat m. Szczecin,ZACHODNIOPOMORSKIE,2007,2007-06-20,12640536
3262011,Szczecin (1),Powiat m. Szczecin,ZACHODNIOPOMORSKIE,2008,2008-11-16,15488793
